Suburb,Rooms,Type,Price,Distance,Postcode,Bedrooms,Bathroom,Car,Lotsize,BuildingArea,YearBuilt,CouncilArea,Latitude,Longitude
Kingsville,2,h,677500.0,7.8,3012.0,2.0,1.0,1.0,224.0,89.0,1915.0,Maribyrnong,-37.8083,144.8841
Kingsville,3,h,760000.0,7.8,3012.0,3.0,1.0,1.0,350.0,114.0,1950.0,Maribyrnong,-37.8123,144.8805
Kingsville,2,h,730000.0,7.8,3012.0,2.0,2.0,0.0,84.0,130.0,1900.0,Maribyrnong,-37.8058,144.8846
Kingsville,2,u,440000.0,7.8,3012.0,2.0,1.0,1.0,117.0,74.0,2008.0,Maribyrnong,-37.8083,144.8775
Kingsville,2,h,685000.0,7.8,3012.0,2.0,1.0,1.0,220.0,219.0,1890.0,Maribyrnong,-37.8068,144.8782
Kingsville,1,u,210000.0,7.8,3012.0,1.0,1.0,1.0,0.0,36.0,1970.0,Maribyrnong,-37.81,144.8786
Kingsville,3,h,1340000.0,7.8,3012.0,3.0,2.0,0.0,272.0,132.0,1915.0,Maribyrnong,-37.8079,144.8825
Kingsville,4,h,925000.0,7.8,3012.0,4.0,2.0,1.0,276.0,4.0,1948.0,Maribyrnong,-37.8039,144.8849
Kingsville,4,h,1275000.0,7.8,3012.0,4.0,2.0,1.0,274.0,172.0,1910.0,Maribyrnong,-37.8078,144.8825
Kingsville,3,h,925000.0,7.8,3012.0,3.0,1.0,1.0,275.0,100.0,1920.0,Maribyrnong,-37.8085,144.8802
Kingsville,4,h,1336000.0,7.8,3012.0,3.0,2.0,1.0,343.0,109.0,1920.0,Maribyrnong,-37.8066,144.8811
Kingsville,1,u,200000.0,7.8,3012.0,1.0,1.0,1.0,0.0,38.0,1960.0,Maribyrnong,-37.8089,144.8788
Murrumbeena,4,t,1100000.0,12.1,3163.0,4.0,3.0,2.0,286.0,160.0,1990.0,Glen Eira,-37.8958,145.0696
Murrumbeena,3,t,1160000.0,12.1,3163.0,3.0,2.0,2.0,302.0,172.0,2000.0,Glen Eira,-37.9043,145.0622
Murrumbeena,3,h,820000.0,12.1,3163.0,2.0,1.0,1.0,274.0,107.0,1925.0,Glen Eira,-37.8968,145.075
Murrumbeena,2,u,740000.0,12.1,3163.0,2.0,1.0,1.0,161.0,89.0,1980.0,Glen Eira,-37.8955,145.07299999999995
Murrumbeena,3,u,975000.0,12.1,3163.0,3.0,2.0,1.0,277.0,109.0,1975.0,Glen Eira,-37.8936,145.0709
Murrumbeena,3,h,1060000.0,12.1,3163.0,3.0,1.0,2.0,595.0,130.0,1957.0,Glen Eira,-37.9027,145.0684
Murrumbeena,2,u,680000.0,12.1,3163.0,2.0,1.0,2.0,275.0,94.0,1975.0,Glen Eira,-37.8936,145.0725
Murrumbeena,3,h,1430000.0,12.1,3163.0,3.0,1.0,2.0,618.0,163.0,1960.0,Glen Eira,-37.8991,145.0686
Murrumbeena,3,h,1370000.0,12.1,3163.0,3.0,2.0,2.0,834.0,168.0,1954.0,Glen Eira,-37.8959,145.0736
Murrumbeena,2,u,605000.0,12.1,3163.0,2.0,2.0,2.0,5289.0,72.0,2013.0,Glen Eira,-37.8882,145.0666
Murrumbeena,4,h,1610000.0,12.1,3163.0,4.0,2.0,2.0,660.0,167.0,1920.0,Glen Eira,-37.8932,145.0681
Murrumbeena,1,u,256500.0,12.1,3163.0,1.0,1.0,1.0,0.0,37.0,1966.0,Glen Eira,-37.8944,145.0733
Murrumbeena,5,h,1300000.0,12.1,3163.0,5.0,2.0,2.0,683.0,223.0,1960.0,Glen Eira,-37.9055,145.0691
Murrumbeena,3,u,835000.0,12.1,3163.0,3.0,1.0,1.0,181.0,104.0,1975.0,Glen Eira,-37.8966,145.0737
Murrumbeena,2,h,861500.0,12.1,3163.0,2.0,2.0,1.0,293.0,125.0,2004.0,Glen Eira,-37.9033,145.0727
Murrumbeena,2,u,500000.0,12.1,3163.0,2.0,2.0,1.0,5289.0,70.0,2013.0,Glen Eira,-37.8882,145.0666
Murrumbeena,4,h,1400000.0,12.1,3163.0,4.0,2.0,2.0,557.0,178.0,1955.0,Glen Eira,-37.906,145.07399999999996
Murrumbeena,2,u,603000.0,12.1,3163.0,4.0,1.0,1.0,102.0,92.0,1960.0,Glen Eira,-37.8894,145.0679
Murrumbeena,3,h,1100000.0,12.1,3163.0,3.0,2.0,2.0,506.0,169.0,1950.0,Glen Eira,-37.902,145.0705
Murrumbeena,3,h,1090000.0,12.1,3163.0,3.0,2.0,2.0,553.0,138.0,1960.0,Glen Eira,-37.9031,145.0668
Murrumbeena,4,h,1800000.0,12.1,3163.0,4.0,2.0,2.0,990.0,267.0,2003.0,Glen Eira,-37.8916,145.0753
Murrumbeena,2,t,745500.0,12.1,3163.0,2.0,1.0,1.0,186.0,110.0,1980.0,Glen Eira,-37.8947,145.0722
Ormond,3,h,1401000.0,11.8,3204.0,3.0,2.0,2.0,650.0,150.0,1950.0,Glen Eira,-37.8986,145.0359
Ormond,4,h,2250000.0,11.8,3204.0,4.0,1.0,2.0,903.0,235.0,1985.0,Glen Eira,-37.9062,145.0263
Ormond,4,h,1715000.0,11.8,3204.0,4.0,2.0,2.0,705.0,226.0,1922.0,Glen Eira,-37.9035,145.028
Ormond,1,u,250000.0,11.8,3204.0,1.0,1.0,1.0,0.0,36.0,1960.0,Glen Eira,-37.9028,145.0475
Ormond,4,h,1920000.0,11.8,3204.0,3.0,1.0,1.0,805.0,808.0,1925.0,Glen Eira,-37.9066,145.0354
Ormond,4,h,1918000.0,11.8,3204.0,4.0,2.0,1.0,678.0,162.0,1920.0,Glen Eira,-37.9065,145.0461
Ormond,3,u,900000.0,11.8,3204.0,3.0,1.0,1.0,265.0,91.0,1990.0,Glen Eira,-37.906,145.04
Ormond,3,h,1770000.0,11.8,3204.0,3.0,2.0,2.0,667.0,142.0,1950.0,Glen Eira,-37.9088,145.0471
Ormond,3,t,1250000.0,11.8,3204.0,3.0,2.0,2.0,326.0,188.0,2000.0,Glen Eira,-37.903,145.0285
Ormond,3,u,822500.0,11.8,3204.0,3.0,2.0,3.0,0.0,93.0,1970.0,Glen Eira,-37.9018,145.0477
Ormond,2,h,810000.0,11.8,3204.0,2.0,1.0,1.0,210.0,90.0,1996.0,Glen Eira,-37.9001,145.0428
Ormond,3,h,1322000.0,11.8,3204.0,3.0,1.0,1.0,551.0,156.0,1940.0,Glen Eira,-37.9036,145.0521
Ormond,4,h,1845000.0,11.8,3204.0,4.0,3.0,1.0,718.0,189.0,1939.0,Glen Eira,-37.9061,145.0509
Ormond,3,h,1535000.0,11.8,3204.0,3.0,1.0,2.0,578.0,140.0,1935.0,Glen Eira,-37.9047,145.0274
Ormond,4,h,2005000.0,11.8,3204.0,4.0,2.0,2.0,691.0,193.0,1935.0,Glen Eira,-37.905,145.029
Ormond,3,u,932000.0,11.8,3204.0,3.0,2.0,1.0,180.0,92.0,1997.0,Glen Eira,-37.9069,145.041
Ormond,4,h,1500000.0,11.8,3204.0,4.0,2.0,2.0,862.0,153.0,1970.0,Glen Eira,-37.8993,145.0447
Ormond,4,h,1390000.0,11.8,3204.0,4.0,2.0,2.0,666.0,158.0,1937.0,Glen Eira,-37.9032,145.049
Ormond,3,h,940000.0,11.8,3204.0,3.0,1.0,1.0,397.0,124.0,1940.0,Glen Eira,-37.9064,145.0291
Ormond,1,u,296000.0,11.8,3204.0,1.0,1.0,1.0,0.0,36.0,1970.0,Glen Eira,-37.9028,145.0426
Ormond,2,u,475000.0,11.8,3204.0,2.0,1.0,1.0,0.0,52.0,2011.0,Glen Eira,-37.8986,145.042
Ormond,3,u,820000.0,11.8,3204.0,3.0,2.0,1.0,238.0,127.0,1998.0,Glen Eira,-37.9062,145.02700000000004
Ormond,3,u,940000.0,11.8,3204.0,3.0,2.0,1.0,382.0,137.0,1998.0,Glen Eira,-37.9061,145.0478
Ormond,3,h,1470000.0,11.8,3204.0,3.0,2.0,2.0,0.0,163.0,1980.0,Glen Eira,-37.9071,145.0439
Ormond,2,u,430000.0,11.8,3204.0,2.0,1.0,1.0,0.0,69.0,1970.0,Glen Eira,-37.903,145.0452
Ormond,1,u,362000.0,11.8,3204.0,1.0,1.0,1.0,0.0,44.0,2010.0,Glen Eira,-37.9016,145.0414
Ormond,2,u,410000.0,11.8,3204.0,2.0,1.0,1.0,0.0,65.0,1970.0,Glen Eira,-37.903,145.0452
Ormond,2,h,1177000.0,11.8,3204.0,2.0,1.0,2.0,452.0,105.0,1930.0,Glen Eira,-37.9024,145.0539
Ormond,2,u,617500.0,11.8,3204.0,2.0,1.0,1.0,94.0,91.0,1970.0,Glen Eira,-37.9011,145.0474
Ormond,2,u,405000.0,11.8,3204.0,2.0,1.0,1.0,0.0,68.0,1970.0,Glen Eira,-37.9031,145.0444
West Footscray,6,h,1020000.0,8.2,3012.0,6.0,3.0,2.0,554.0,199.0,1940.0,Maribyrnong,-37.8053,144.8681
West Footscray,2,h,912500.0,8.2,3012.0,2.0,1.0,1.0,444.0,98.0,1940.0,Maribyrnong,-37.7933,144.876
West Footscray,4,h,710000.0,8.2,3012.0,4.0,1.0,1.0,255.0,131.0,1920.0,Maribyrnong,-37.7906,144.8687
West Footscray,4,h,837000.0,8.2,3012.0,4.0,2.0,3.0,390.0,149.0,1950.0,Maribyrnong,-37.7926,144.8639
West Footscray,4,h,850000.0,8.2,3012.0,4.0,2.0,2.0,497.0,179.0,1980.0,Maribyrnong,-37.7903,144.8639
West Footscray,6,u,520000.0,8.2,3012.0,4.0,2.0,1.0,0.0,171.0,1970.0,Maribyrnong,-37.809,144.8686
West Footscray,3,u,347000.0,8.2,3012.0,2.0,1.0,1.0,0.0,56.0,1965.0,Maribyrnong,-37.7964,144.8672
West Footscray,2,h,438000.0,8.2,3012.0,2.0,1.0,2.0,0.0,75.0,1970.0,Maribyrnong,-37.7952,144.8749
West Footscray,2,h,415000.0,8.2,3012.0,2.0,1.0,1.0,80.0,64.0,1980.0,Maribyrnong,-37.806,144.8674
West Footscray,3,h,723000.0,8.2,3012.0,3.0,1.0,2.0,302.0,125.0,1938.0,Maribyrnong,-37.8066,144.8666
West Footscray,4,u,530000.0,8.2,3012.0,4.0,2.0,1.0,0.0,171.0,1970.0,Maribyrnong,-37.809,144.8686
West Footscray,3,h,967000.0,8.2,3012.0,3.0,1.0,2.0,347.0,113.0,1925.0,Maribyrnong,-37.8067,144.8761
West Footscray,3,h,840000.0,8.2,3012.0,3.0,1.0,1.0,442.0,123.0,1950.0,Maribyrnong,-37.7914,144.8812
West Footscray,3,h,910000.0,8.2,3012.0,3.0,1.0,1.0,412.0,162.0,1980.0,Maribyrnong,-37.7941,144.881
West Footscray,3,h,820000.0,8.2,3012.0,3.0,1.0,3.0,440.0,131.0,1950.0,Maribyrnong,-37.7937,144.8732
West Footscray,3,h,756000.0,8.2,3012.0,3.0,1.0,1.0,353.0,360.0,1925.0,Maribyrnong,-37.7915,144.8733
West Footscray,3,t,620000.0,8.2,3012.0,3.0,1.0,2.0,255.0,148.0,2001.0,Maribyrnong,-37.8038,144.8679
West Footscray,3,h,875000.0,8.2,3012.0,3.0,2.0,3.0,336.0,94.0,1910.0,Maribyrnong,-37.7995,144.8794
West Footscray,4,h,830000.0,8.2,3012.0,2.0,1.0,2.0,426.0,144.0,1930.0,Maribyrnong,-37.7919,144.8793
West Footscray,2,u,545000.0,8.2,3012.0,2.0,1.0,1.0,154.0,2.0,2005.0,Maribyrnong,-37.8004,144.8647
West Footscray,3,h,913000.0,8.2,3012.0,3.0,1.0,3.0,448.0,96.0,1925.0,Maribyrnong,-37.7911,144.8821
West Footscray,2,h,850000.0,8.2,3012.0,2.0,1.0,2.0,462.0,101.0,1960.0,Maribyrnong,-37.8009,144.8653
West Footscray,2,h,770000.0,8.2,3012.0,3.0,1.0,1.0,267.0,95.0,1940.0,Maribyrnong,-37.8021,144.8629
West Footscray,2,h,495000.0,8.2,3012.0,2.0,1.0,2.0,161.0,700.0,1977.0,Maribyrnong,-37.7905,144.8714
West Footscray,3,h,1575000.0,8.2,3012.0,3.0,1.0,4.0,1000.0,85.0,1930.0,Maribyrnong,-37.7936,144.8639
West Footscray,1,u,288000.0,8.2,3012.0,1.0,1.0,1.0,628.0,44.0,1970.0,Maribyrnong,-37.7993,144.8794
West Footscray,3,h,1151500.0,8.2,3012.0,4.0,1.0,2.0,536.0,113.0,1925.0,Maribyrnong,-37.7978,144.8743
West Footscray,3,h,860000.0,8.2,3012.0,3.0,1.0,2.0,501.0,147.0,1960.0,Maribyrnong,-37.7912,144.868
West Footscray,3,h,805000.0,8.2,3012.0,3.0,1.0,3.0,372.0,96.0,1920.0,Maribyrnong,-37.796,144.8728
West Footscray,2,h,450000.0,8.2,3012.0,2.0,1.0,1.0,0.0,90.0,1980.0,Maribyrnong,-37.7956,144.8762
West Footscray,2,u,420000.0,8.2,3012.0,2.0,1.0,1.0,781.0,82.0,2013.0,Maribyrnong,-37.8079,144.8684
West Footscray,3,h,878000.0,8.2,3012.0,3.0,1.0,1.0,397.0,127.0,1960.0,Maribyrnong,-37.7901,144.8682
Albion,2,h,765000.0,13.9,3020.0,2.0,1.0,2.0,672.0,111.0,1958.0,Brimbank,-37.7812,144.8121
Albion,3,h,730000.0,13.9,3020.0,3.0,2.0,3.0,628.0,140.0,1960.0,Brimbank,-37.7801,144.8121
Albion,2,h,730000.0,13.9,3020.0,2.0,1.0,0.0,697.0,94.0,1970.0,Brimbank,-37.7778,144.81799999999996
Albion,3,h,593000.0,13.9,3020.0,3.0,2.0,2.0,605.0,102.0,1965.0,Brimbank,-37.7792,144.8117
Albion,4,h,816000.0,13.9,3020.0,4.0,1.0,2.0,837.0,156.0,1930.0,Brimbank,-37.7825,144.8221
Albion,2,h,600000.0,13.9,3020.0,2.0,1.0,1.0,534.0,90.0,1950.0,Brimbank,-37.7795,144.8204
Albion,3,h,600000.0,13.9,3020.0,3.0,1.0,1.0,697.0,110.0,1928.0,Brimbank,-37.7842,144.8175
Albion,1,u,185000.0,13.9,3020.0,1.0,1.0,1.0,2347.0,43.0,1975.0,Brimbank,-37.7852,144.8272
Albion,2,t,319000.0,13.9,3020.0,2.0,1.0,1.0,0.0,78.0,1970.0,Brimbank,-37.7796,144.8252
Albion,3,u,560000.0,13.9,3020.0,3.0,2.0,7.0,420.0,150.0,1970.0,Brimbank,-37.7848,144.8231
Albion,3,h,840000.0,13.9,3020.0,3.0,1.0,0.0,697.0,153.0,1920.0,Brimbank,-37.7809,144.8228
Brooklyn,2,h,507000.0,10.9,3012.0,2.0,1.0,2.0,191.0,87.0,2014.0,Brimbank,-37.8226,144.8392
Glen Huntly,3,h,1160000.0,10.4,3163.0,3.0,1.0,2.0,553.0,137.0,1930.0,Glen Eira,-37.8878,145.0456
Glen Huntly,3,h,1330000.0,10.4,3163.0,3.0,2.0,1.0,295.0,176.0,1930.0,Glen Eira,-37.8904,145.0387
Glen Huntly,2,t,636500.0,10.4,3163.0,2.0,1.0,1.0,0.0,68.0,1970.0,Glen Eira,-37.8866,145.0396
Glen Huntly,5,h,2575000.0,10.4,3163.0,5.0,3.0,2.0,688.0,347.0,1910.0,Glen Eira,-37.8921,145.0381
Glen Huntly,2,t,710000.0,10.4,3163.0,2.0,1.0,1.0,0.0,78.0,1970.0,Glen Eira,-37.8866,145.0396
Glen Huntly,2,u,640000.0,10.4,3163.0,2.0,1.0,1.0,1784.0,110.0,1970.0,Glen Eira,-37.8966,145.0453
Oakleigh,2,h,305000.0,14.0,3166.0,2.0,1.0,1.0,0.0,80.0,1960.0,Monash,-37.8994,145.0955
Oakleigh,2,u,400000.0,14.0,3166.0,2.0,1.0,1.0,0.0,87.0,2004.0,Monash,-37.8991,145.0939
Oakleigh,3,h,880000.0,14.0,3166.0,3.0,1.0,1.0,670.0,118.0,1925.0,Monash,-37.9033,145.1006
Oakleigh,3,h,1045000.0,14.0,3166.0,3.0,1.0,2.0,602.0,107.0,1950.0,Monash,-37.8923,145.1013
Oakleigh,3,u,690000.0,14.0,3166.0,3.0,1.0,2.0,340.0,103.0,1930.0,Monash,-37.8968,145.0983
Oakleigh,3,h,1050000.0,14.0,3166.0,3.0,2.0,2.0,544.0,146.0,1970.0,Monash,-37.9055,145.1024
Oakleigh,3,h,865000.0,14.0,3166.0,2.0,1.0,2.0,691.0,140.0,1950.0,Monash,-37.9109,145.0995
Oakleigh,3,h,1033000.0,14.0,3166.0,3.0,1.0,2.0,548.0,115.0,1975.0,Monash,-37.8951,145.101
Oakleigh,2,h,750000.0,14.0,3166.0,2.0,2.0,2.0,607.0,138.0,1950.0,Monash,-37.8964,145.0977
Oakleigh,3,h,1025000.0,14.0,3166.0,3.0,1.0,2.0,543.0,139.0,1940.0,Monash,-37.9023,145.105
Oakleigh,3,u,633500.0,14.0,3166.0,3.0,2.0,2.0,279.0,95.0,1930.0,Monash,-37.9001,145.1009
Oakleigh,4,h,1180000.0,14.0,3166.0,4.0,1.0,2.0,604.0,183.0,1965.0,Monash,-37.9087,145.0886
Oakleigh,3,h,1225000.0,14.0,3166.0,3.0,1.0,2.0,528.0,112.0,1930.0,Monash,-37.9066,145.088
Oakleigh,5,h,1600000.0,14.0,3166.0,5.0,3.0,2.0,695.0,305.0,2015.0,Monash,-37.8973,145.0979
Ripponlea,2,t,755000.0,7.4,3185.0,2.0,2.0,1.0,66.0,111.0,2005.0,Port Phillip,-37.8813,144.9964
Ripponlea,2,u,520000.0,7.4,3185.0,2.0,1.0,1.0,0.0,74.0,1971.0,Port Phillip,-37.8788,144.9974
Cremorne,2,h,1000000.0,2.5,3121.0,2.0,1.0,2.0,176.0,114.0,1920.0,Yarra,-37.8281,144.9923
Cremorne,1,u,425000.0,2.5,3121.0,1.0,1.0,1.0,0.0,52.0,2007.0,Yarra,-37.8301,144.9904
Cremorne,3,h,1280000.0,2.5,3121.0,3.0,2.0,2.0,324.0,165.0,1880.0,Yarra,-37.8278,144.9885
Cremorne,3,h,1475000.0,2.5,3121.0,3.0,2.0,2.0,324.0,165.0,1880.0,Yarra,-37.8278,144.9885
Cremorne,2,h,1015000.0,2.5,3121.0,2.0,1.0,1.0,131.0,80.0,1890.0,Yarra,-37.8274,144.9967
Cremorne,2,h,930000.0,2.5,3121.0,2.0,1.0,1.0,125.0,68.0,1900.0,Yarra,-37.8258,144.99200000000005
Cremorne,3,h,1900000.0,2.5,3121.0,3.0,2.0,2.0,263.0,166.0,2016.0,Yarra,-37.8266,144.9894
Cremorne,2,u,662500.0,2.5,3121.0,2.0,1.0,1.0,0.0,75.0,2015.0,Yarra,-37.8255,144.9948
Cremorne,2,t,1010000.0,2.5,3121.0,2.0,1.0,1.0,151.0,151.0,1998.0,Yarra,-37.8311,144.9914
Cremorne,3,h,1300000.0,2.5,3121.0,3.0,1.0,1.0,326.0,100.0,1890.0,Yarra,-37.8283,144.9946
Cremorne,3,h,1300000.0,2.5,3121.0,2.0,2.0,2.0,138.0,108.0,2001.0,Yarra,-37.8288,144.9891
South Kingsville,4,h,930000.0,9.1,3015.0,5.0,1.0,3.0,669.0,143.0,1950.0,Hobsons Bay,-37.8305,144.8736
South Kingsville,2,t,650000.0,9.1,3015.0,2.0,2.0,1.0,151.0,102.0,2011.0,Hobsons Bay,-37.8289,144.8671
South Kingsville,3,h,985000.0,9.1,3015.0,3.0,1.0,5.0,669.0,124.0,1950.0,Hobsons Bay,-37.8321,144.8736
South Kingsville,4,t,915000.0,9.1,3015.0,4.0,3.0,1.0,662.0,265.0,2016.0,Hobsons Bay,-37.8307,144.8725
South Kingsville,3,u,508000.0,9.1,3015.0,3.0,1.0,2.0,144.0,92.0,1980.0,Hobsons Bay,-37.8268,144.8675
South Kingsville,2,h,420000.0,9.1,3015.0,2.0,1.0,1.0,78.0,130.0,1980.0,Hobsons Bay,-37.8262,144.8677
South Kingsville,2,u,506000.0,9.1,3015.0,2.0,1.0,1.0,126.0,83.0,1975.0,Hobsons Bay,-37.8315,144.8693
South Kingsville,2,u,380000.0,9.1,3015.0,2.0,1.0,1.0,78.0,62.0,1960.0,Hobsons Bay,-37.8337,144.8739
South Kingsville,2,t,611000.0,9.1,3015.0,2.0,1.0,1.0,228.0,100.0,2000.0,Hobsons Bay,-37.8317,144.8713
Strathmore Heights,4,h,1260000.0,12.5,3041.0,4.0,2.0,2.0,697.0,277.0,2012.0,Moonee Valley,-37.7141,144.8995
Strathmore Heights,4,h,931999.0,12.5,3041.0,4.0,3.0,2.0,528.0,192.0,1966.0,Moonee Valley,-37.7137,144.8987
Travancore,3,h,1257000.0,5.3,3032.0,3.0,2.0,1.0,337.0,153.0,1930.0,Moonee Valley,-37.7813,144.9371
Travancore,4,h,1562000.0,5.3,3032.0,4.0,2.0,1.0,621.0,192.0,1900.0,Moonee Valley,-37.7778,144.9346
Travancore,4,h,1740000.0,5.3,3032.0,3.0,3.0,2.0,650.0,242.0,1925.0,Moonee Valley,-37.7796,144.935
Travancore,2,u,315000.0,5.3,3032.0,2.0,1.0,1.0,0.0,51.0,2012.0,Moonee Valley,-37.7847,144.9383
Caulfield East,5,h,1335000.0,9.3,3145.0,5.0,2.0,1.0,521.0,208.0,1915.0,Glen Eira,-37.8868,145.0462
Seaholme,5,h,1415000.0,12.7,3018.0,5.0,3.0,6.0,705.0,313.0,2005.0,Hobsons Bay,-37.864,144.8437
Keilor Park,3,h,720000.0,14.5,3042.0,3.0,1.0,1.0,696.0,132.0,1975.0,Brimbank,-37.725,144.8586
Keilor Park,2,t,380000.0,14.5,3042.0,2.0,1.0,1.0,161.0,100.0,2010.0,Brimbank,-37.7251,144.8621
Keilor Park,3,u,501000.0,14.5,3042.0,3.0,1.0,1.0,255.0,132.0,1991.0,Brimbank,-37.7243,144.8533
Keilor Park,3,h,722000.0,14.5,3042.0,3.0,1.0,1.0,695.0,141.0,1970.0,Brimbank,-37.7259,144.8579
Keilor Park,4,t,746000.0,14.5,3042.0,4.0,3.0,1.0,308.0,174.0,1970.0,Brimbank,-37.7231,144.8602
Keilor Park,3,u,455000.0,14.5,3042.0,3.0,1.0,1.0,166.0,136.0,1999.0,Brimbank,-37.7169,144.8582
Keilor Park,4,t,600000.0,14.5,3042.0,4.0,2.0,1.0,231.0,146.0,2013.0,Brimbank,-37.7263,144.8584
Keilor Park,3,h,575000.0,14.5,3042.0,3.0,1.0,1.0,338.0,107.0,1960.0,Brimbank,-37.7212,144.8545
Keilor Park,3,h,566000.0,14.5,3042.0,3.0,2.0,2.0,554.0,129.0,1980.0,Brimbank,-37.7212,144.8598
Gardenvale,3,h,1250000.0,9.8,3185.0,3.0,2.0,2.0,236.0,193.0,2004.0,Glen Eira,-37.8982,145.0121
Gardenvale,2,u,393000.0,9.8,3185.0,2.0,1.0,1.0,0.0,65.0,1970.0,Glen Eira,-37.8971,145.0093
Gardenvale,2,u,595000.0,9.8,3185.0,2.0,1.0,1.0,0.0,75.0,1960.0,Glen Eira,-37.8994,145.0101
Gardenvale,4,h,2200000.0,9.8,3185.0,4.0,3.0,3.0,474.0,230.0,2010.0,Glen Eira,-37.8988,145.0098
Princes Hill,4,h,1908000.0,3.7,3054.0,4.0,2.0,1.0,256.0,156.0,1890.0,Yarra,-37.7833,144.9681
Aberfeldie,3,h,1300000.0,9.1,3040.0,3.0,3.0,2.0,240.0,240.0,2013.0,Moonee Valley,-37.762,144.8916
Aberfeldie,2,h,470000.0,9.1,3040.0,2.0,1.0,1.0,70.0,72.3,1980.0,Moonee Valley,-37.7564,144.9043
Aberfeldie,4,h,1740000.0,9.1,3040.0,4.0,2.0,2.0,746.0,161.0,1950.0,Moonee Valley,-37.7595,144.8993
Albert Park,3,h,1700000.0,3.3,3206.0,3.0,1.0,1.0,178.0,116.0,1910.0,Port Phillip,-37.8473,144.9495
Albert Park,1,u,1100000.0,3.3,3206.0,1.0,1.0,1.0,0.0,64.0,1888.0,Port Phillip,-37.8487,144.9511
Albert Park,3,h,2150000.0,3.3,3206.0,3.0,1.0,1.0,163.0,85.0,1890.0,Port Phillip,-37.8473,144.955
Albert Park,2,h,1190000.0,3.3,3206.0,2.0,1.0,0.0,111.0,70.0,1915.0,Port Phillip,-37.8445,144.9489
Altona North,3,h,916000.0,11.1,3025.0,3.0,1.0,2.0,606.0,109.0,1970.0,Hobsons Bay,-37.8326,144.8594
Altona North,3,h,910000.0,11.1,3025.0,3.0,1.0,3.0,535.0,132.0,1970.0,Hobsons Bay,-37.8322,144.8399
Armadale,2,u,480000.0,6.3,3143.0,2.0,1.0,1.0,0.0,66.23,1960.0,Stonnington,-37.8624,145.0223
Armadale,2,u,852000.0,6.3,3143.0,2.0,1.0,1.0,869.0,74.0,1980.0,Stonnington,-37.8603,145.0224
Armadale,1,u,405000.0,6.3,3143.0,1.0,1.0,0.0,0.0,48.0,1966.0,Stonnington,-37.8531,145.0115
Ascot Vale,5,h,2100000.0,5.9,3032.0,5.0,3.0,3.0,468.0,274.0,1925.0,Moonee Valley,-37.7822,144.9065
Ascot Vale,3,h,1435000.0,5.9,3032.0,3.0,1.0,1.0,450.0,155.0,1920.0,Moonee Valley,-37.7756,144.9148
Ascot Vale,2,h,1020000.0,5.9,3032.0,2.0,1.0,1.0,226.0,98.0,1920.0,Moonee Valley,-37.7761,144.9165
Ascot Vale,6,h,2250000.0,5.9,3032.0,6.0,3.0,2.0,1012.0,435.0,1887.0,Moonee Valley,-37.7721,144.9184
Ascot Vale,4,t,900000.0,5.9,3032.0,4.0,3.0,2.0,0.0,159.0,2011.0,Moonee Valley,-37.7831,144.9209
Ashwood,2,h,1495000.0,12.2,3147.0,2.0,1.0,2.0,803.0,95.0,1950.0,Monash,-37.8683,145.1064
Ashwood,2,u,822000.0,12.2,3147.0,2.0,1.0,1.0,78.0,59.0,1970.0,Monash,-37.8677,145.0981
Ashwood,3,u,890000.0,12.2,3147.0,3.0,2.0,2.0,235.0,130.0,2006.0,Monash,-37.8625,145.1083
Avondale Heights,3,u,765000.0,10.5,3034.0,3.0,2.0,1.0,292.0,150.0,2008.0,Moonee Valley,-37.7593,144.8561
Avondale Heights,4,h,1300000.0,10.5,3034.0,4.0,3.0,2.0,656.0,322.0,1990.0,Moonee Valley,-37.7522,144.8659
Avondale Heights,3,h,760000.0,10.5,3034.0,3.0,1.0,1.0,585.0,99.0,1960.0,Moonee Valley,-37.7574,144.8574
Balwyn North,2,h,1900000.0,9.2,3104.0,2.0,1.0,2.0,667.0,130.0,1955.0,Boroondara,-37.7926,145.0842
Balwyn North,3,u,700000.0,9.2,3104.0,3.0,1.0,1.0,350.0,120.0,1950.0,Boroondara,-37.7862,145.0739
Balwyn North,4,h,1890000.0,9.2,3104.0,4.0,3.0,2.0,636.0,227.0,1960.0,Boroondara,-37.789,145.0938
Balwyn North,4,h,1725000.0,9.2,3104.0,4.0,3.0,2.0,627.0,213.0,1970.0,Boroondara,-37.7827,145.0945
Bellfield,3,h,894000.0,9.5,3081.0,3.0,2.0,3.0,601.0,101.51,1950.0,Banyule,-37.7524,145.0393
Bentleigh,3,t,1375000.0,13.0,3204.0,3.0,3.0,2.0,338.0,194.0,2012.0,Glen Eira,-37.9166,145.0418
Bentleigh,2,u,725000.0,13.0,3204.0,2.0,1.0,1.0,0.0,115.0,2006.0,Glen Eira,-37.9296,145.0498
Bentleigh East,4,h,1515000.0,13.9,3165.0,4.0,3.0,2.0,635.0,200.0,1950.0,Glen Eira,-37.9107,145.0745
Bentleigh East,3,h,986000.0,13.9,3165.0,3.0,1.0,3.0,337.0,100.0,1950.0,Glen Eira,-37.9331,145.0586
Bentleigh East,3,t,1225000.0,13.9,3165.0,3.0,2.0,2.0,372.0,180.0,2008.0,Glen Eira,-37.9127,145.0694
